RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03
268882,Ballast Point,Tampa,FL,Tampa,Hillsborough,1967,60800,64741.1765,,,,,,,90000,,,110000,,,108700,,,114000,,,98000,,,,74000,,,93730.7692,,128650,,85361.5385,,,,82000,82000,,90076.9231,,148269.2308,141470.5882,118450,138965,124160,128975,,,97000,,134940,,97846.1538,,152250,182115,172475,150460,144295,138070,169880,191665,199590,202600,197895,165705,153800,166175,189425,226385,228215,214045,204620,209190,185435,172840,166285,149435,162745,164980,168475,,193961.5385,190364.7059,199065,213340,215235,216750,228150,251350,227650,226100,231500,204250,223000,189750,190250,,252175,251175,279550,282450,254250,,255538.4615,261876.4706,268170,274485,293475,351950,358220,338905,314950,299450,281250,,420450,359500,311500,303750,,330384.6154,,207275,204100,219125,214250,203000,,160000,190970.5882,,,257100,284688.2353,,358615.3846,317058.8235,,,230000,,,,,,253500,,,,,,,,,,,,,,133000,,,,,,,77400,,,210000,198235.2941,,,,,,,,,,,,,,,170000,,,,,270000,198235.2941,222300,208500,193000,185300,183135,194115,,,,,245000,195000,,296153.8462,,,,,,,,,270000,,,,,,,234500,,225653.8462,,,,,290000,269411.7647,,231923.0769,,,230000,241764.7059,,,
416850,Glade Dr - Reston Pky,Reston,VA,Washington,Fairfax,1968,,,199000,,,,,,,,196000,,,164900,145252.9412,153510,,,,,145000,,,,167500,207205.8824,199875,177500,184000,169150,167250,,162196.1538,,,158660,147624.7059,152714,152200,156160,157225,,,,154000,,,,183000,175294.1176,167915,174685,176550,178950,161715,145485,155175,178525,185650,,192115.3846,177235.2941,184930,191820,205850,202300,205450,,206130.7692,,,238846.1538,214117.6471,,278200,271057.5,263842.5,247600,238050,,239923.0769,,,273923.0769,,308175,296800,280800,275100,276350,271265,277685,314500,317750,293500,285225,288625,308700,330200,329450,336215,342735,341050,334400,332715,,,401000,419529.4118,419525,435475,432400,431250,,,450000,406794.1176,406792.5,,407307.6923,407352.9412,412900,417150,410350,,381230.7692,,,399000,387823.5294,,380000,385823.5294,405965,,,411000,,,,,,,,,,349900,,390746.1538,,,,,,,,370000,,,349000,379000,,,,,,,,360000,,352210,353477.1176,,,,,,,,300000,,,,,,,,,,,,,,372000,352000,,370307.6923,,,370000,387647.0588,395500,,,,429000,454000,456875,516975,469150,,,,,,,514900,,461130.7692,,414230.7692,,,,,,,397000,415235.2941,417100,459575,452290,,,395000,,,,,
417486,Kendall - Whittier,Tulsa,OK,Tulsa,Tulsa,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,30000,,33846.1538,,,,,41500,,,,,,,,32000,,,,,,,,,,,,,,,,,,,,,,,,28500,,,,,,,,,,,,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270061,South Westnedge,Kalamazoo,MI,Kalamazoo,Kalamazoo,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77900,,,,,,,,,,110000,,,,112500,,,,,,114500,,102961.5385,,,130000,,,,,,,94000,,93153.8462,,,,,,,,,,,,98900,115252.9412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271217,Southside Flats,Pittsburgh,PA,Pittsburgh,Allegheny,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108000,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,,,,,,,,,108500,121147.0588,106990,,,123500,,,,,,,,,97000,,,,,,,,,137500,,141346.1538,138088.2353,131625,,,,,,,,,,,,154500,,166345.3846,,,,,,,151000,159235.2941,,,,,,,,,,,160000,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,,,,,,,,,,209000,,,,,,,,,,,,223000,203529.4118,,196900,,,,,,,,,222500,224761.7647,,188951.75,189500,,,,,,214000,,214769.2308,217941.1765,216750,,,,,,,212500,,216730.7692,,191846.1538,,,,,,,,,,,205000,,216538.4615,,,,,,,
344031,South Delridge,Seattle,WA,Seattle,King,1972,,,,,,,,,,,,,105000,,,,117250,,93980.7692,,,,116000,,131076.9231,,113984.6154,,,,127500,,,,,126500,,,149950,,,,,,,,,,,,166500,,149923.0769,,,,,,,,,,,166000,,,,,,,,,,,180000,,,,,,,,,,,,,,,,,,,,,212000,207882.3529,,191153.8462,209352.9412,213800,,,,,,,,235000,239411.7647,235125,251875,253500,242650,,,239000,246000,,,276000,281294.1176,,,285000,296764.7059,296975,295482.5,,,,,289000,287235.2941,,303692.3077,303676.4706,288807.5,292700,,,,,,,,,,,,299950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170000,,,,,,,,,,,,,,,,,,,,,312500,,,248500,,,,,,,,,,245010,274415.8824,,263461.5385,,,,,,
267895,Otter Creek Crystal,Little Rock,AR,Little Rock,Pulaski,1973,,,,,,,,,,,,,,,,96000,,,,,,,,,,109000,,,,,,,,,,,,114000,,113230.7692,107705.8824,,,,,,,,,,,,,,,,,,137000,,,,133000,128882.3529,,,,,137000,128764.7059,,,116000,,,137000,,127769.2308,,,,,,,127000,,128538.4615,,135923.0769,139176.4706,139700,,156923.0769,146117.6471,,144230.7692,148764.7059,152550,152100,158400,159750,157900,156100,,159076.9231,,149230.7692,157176.4706,156150,163300,169450,165900,158750,162250,164750,167100,173050,,160538.4615,159705.8824,159800,161100,159550,163600,170500,169800,165500,156100,163950,158600,161250,163750,,163923.0769,168882.3529,170000,171950,171050,163950,165450,157050,,,,166000,162470.5882,154900,,,165000,,,,,,,,,154000,167529.4118,167550,,155769.2308,,163000,,,,,176000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241188,Alanton,Virginia Beach,VA,Virginia Beach,Virginia Beach City,1974,,,,,,,,,,,,,160000,,,127500,,,,,,,,,,,,,,,140500,,,,79900,,155610,179850,169850,182625,185527.5,183113.75,,,,,,82321,,145920.2308,179705.8824,187750,197050,216900,181625,,161640,,,,,,185000,196764.7059,179500,,168846.1538,,,,,233500,,191384.6154,188897.0588,,246925,,155396.1538,,,,,135000,,,250000,296764.7059,285275,,,,162000,,,,189000,187823.5294,190800,220450,,211307.6923,211764.7059,,,,,140000,142352.9412,156400,,,,,270000,,254615.3846,,,,,,,279900,,,,,485000,,,,,,,,262000,,,,,,,,,,,,,,,,,,,,,,,450000,,,,,,,,,,,490000,,,,,,356000,,,,,,,,,,,,,,,,,,,324900,327900,,,285000,,288846.1538,,,,,358000,,404461.5385,,,,,,,,,340000,348823.5294,,,483600,,,255000,,,,305000,277941.1765,,279692.3077,332429.4118,,391923.0769,414705.8824,,,,
270141,Near North,Minneapolis,MN,Minneapolis-St Paul,Hennepin,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000,,,,,,,,,,,194900,,193438.4615,,,,,,,186000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268965,Duclay,Jacksonville,FL,Jacksonville,Duval,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12803,Montclair,Denver,CO,Denver,Denver,1977,,,152000,,,,,,,120000,127647.0588,131550,,,123000,150588.2353,,154515.3846,148782.3529,149285,152650,142015,150850,161835,166015,165350,157335,149500,155575,157425,153850,170550,194350,,174365,173935,179715,160635,151600,161050,173450,179900,164930,146990,168206.25,163173.75,153197.5,150007.5,158270,160965,183485,192925,213225,216407.5,213360.25,226447.25,228750,,213461.5385,200294.1176,229225,222525,212250,216800,220950,,210769.2308,,178384.6154,,,250000,227647.0588,215700,197100,220950,217750,241700,215715,231785,221907.5,220692.5,205265,206185,212375,223190,257085,245125,250125,239000,246500,258350,227515,219950,230085,247650,239600,,261500,258764.7059,254300,248747.5,250382.5,,273736.9231,238823.5294,,270384.6154,268794.1176,252475,261715,253635,265850,294500,300850,287700,274850,,,267500,266029.4118,277875,291750,298850,287650,,278846.1538,256470.5882,233500,256250,,,309000,302129.4118,300412,307598,290600,275400,285450,321600,,,,,,214500,,282425,318050,318150,,,,,,,235000,295000,268200,295550,297150,270050,243190,213192.5,,,,290000,,245384.6154,267294.1176,,,340000,,,,,,,255000,278529.4118,,,280000,,,,,,,,335000,320294.1176,318750,304750,285375,,320000,,,,,,454500,384205.8824,348425,307350,309500,310250,321650,,,,,410000,352280,367156.6,361831.4,349200,346950,,397307.6923,,270000,,,356951,,,397000,395529.4118,,342675,373250,377400,402100,,,475000
252056,Sunset Hill,Seattle,WA,Seattle,King,1978,165705.8824,171345,176212.5,,,,189000,,189384.6154,,229575,208350,,189230.7692,,170538.4615,197941.1765,,,,184000,,187076.9231,200941.1765,206950,215150,233532.5,246725,240842.5,247857.5,249142.5,,,,248500,252323.5294,252775,261600,260857.5,252942.5,259250,,,,,,,299500,334500,358075,,,290000,292941.1765,,,,,,,,325000,327941.1765,,,,280000,,316538.4615,,290884.6154,,309976.9231,343117.6471,,,,,,388500,,398115.3846,,,352000,356705.8824,,360000,362941.1765,,330384.6154,,,359000,,,530000,447647.0588,416000,,392307.6923,384117.6471,,,445000,,,,390500,,467038.4615,466470.5882,456500,,443269.2308,448626.4706,,,,,555000,,597307.6923,604117.6471,,476923.0769,498823.5294,536000,,,,523000,,574538.4615,558823.5294,566950,,387846.1538,,520746.1538,,,,,498500,525852.9412,,,490000,473529.4118,,,,,,,,,,,,413000,451823.5294,,,,,,450000,458823.5294,470750,,,,,505000,,,,,530000,,469961.5385,443155.8824,,,,,,,,,,,,,,495000,,,,,,,,530100,,498484.6154,,,,,,,,,,546000,518941.1765,,,,,,,,,,,682000,,665076.9231,,,,,,,,
273899,Greenway,Beaverton,OR,Portland,Washington,1979,,,155000,155882.3529,,,,,,,,,,,,,154000,,,,,,,,,151130,,154799.2308,,132900,,,,,,,,,,151000,,,,,,,,,,,,,,,,,,,,,,,129950,,,,,,,,,167980,,166441.5385,,,,,,,,,,,186900,,128130.7692,,176269.2308,,,,,,,,190500,,197807.6923,,180384.6154,186558.8235,,,260000,,,,,134000,134352.9412,166960,,,,,203000,,,,,,228000,,198769.2308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268795,South West,Hartford,CT,Hartford,Hartford,1980,,,,,,,,,,,,,,83000,,,,,88900,,,,,,,,,,,,86500,,,,,,,,,,,,,,,,,,,85000,,,,,,,,,,,,,,,,,,114500,,,,,,,,125000,126764.7059,,,,,,,,,,132000,,,,,,,,,,,,143000,152352.9412,,,,,157000,,,,,,165000,,,,,,,,,153000,,,190000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269360,Lake Aumond,Augusta,GA,Augusta,Richmond,1981,,,,,,,,,,,,,,,,,,,,,60000,,,80000,74117.6471,,,,83700,71464.7059,,72900,,,,,87000,,,99900,,,,,,,,,,86000,,,134000,,,,,,,,,,79000,,,,,,,,,,,,,,,,,,,,,,,,,80000,,101215,,,,,107500,,,147000,,140461.5385,118794.1176,109225,,,,,,132500,,,113000,116529.4118,,,,,,,,,,,,140000,,,,,184000,205176.4706,187100,,140150,140855,,,125000,,,,,,,,,,,160000,,,,,,,,188600,,,,,,,109000,,162923.0769,,,,125000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182000,,,,,,,,,,
274195,Kirkmere,Youngstown,OH,Youngstown,Mahoning,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72000,,,,,,,,,,72000,,,,,,,,,73100,,,,,67900,,,,,,,,,,,,,,,,,,79000,,,,,89500,,82961.5385,,,,,,,,,,,,60000,,,,,,68500,,,,44000,,,,,,,,,,,,54000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56000,,,,,,,,,,,,,,,,,,,,,,,,,,,,44667,,47743.1538,,,,,,,58000,,,,,,,,
342772,Highline Villages,Aurora,CO,Denver,Arapahoe,1983,,,,,,,,,,,,,,,,79900,,,67500,,77115.3846,,,,,,84900,,,88500,86382.3529,85990,87785,,,,93500,,96576.9231,96911.7647,,106076.9231,,,,,,,,,114200,116964.7059,,,,115000,,,,,,,,127900,,,,,,,,133500,132029.4118,,,,,,141000,,,,,,,,133000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403340,Canaryville,Chicago,IL,Chicago,Cook,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,,,,,,,275000,,,,,,,,,,280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268024,Black Mountain Ranch,San Diego,CA,San Diego,San Diego,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731500,,,725000,,265923.0769,,,391000,,705615.3846,,552150,,686100,,1010175,,,988750,1078875,1242375,1237625,,1933225,1639150,1392775,1333075,1258000,1283900,1298600,,1221923.077,1167941.177,1218925,1310675,,1346423.077,,937750,858700,766700,788600,788750,783700,778075,773475,777875,750175,932650,,836153.8462,709794.1176,714625,734500,723475,710325,754900,,728538.4615,702058.8235,774750,,893769.2308,803088.2353,819125,717000,677525,690925,,628461.5385,760941.1765,,644230.7692,627941.1765,744000,666000,648125,655875,632000,613000,831100,,775153.8462,813529.4118,833500,710000,731650,,,582000,559475,578500,,,665000,624117.6471,618175,630325,748800,759250,730925,656825,698000,707550,,830000,,868461.5385,,,880000,802941.1765,804150,734350,832500,740500,,,680000,794000,879350,894075,884825,945750,,807115.3846,748147.0588,773325,,,850500,923735.2941,953075,985475,960450,993575,949850,1036325,1039325,946675,,963538.4615,930588.2353,902950,881775,905225,882050,915750,997625,950625,1128250,1229000,,,1050000
415987,East,Columbus,OH,Columbus,Franklin,1986,,122322.3077,122417.2353,123764.85,121606.5,125408.5,123118.5,126317.75,124400.25,,125841.0769,125323.5294,123627.5,,127115.3846,127957.3529,129170,128716.25,129813.75,128323.75,,,130650,127726.4706,125310.5,127834.5,129435,130689.5,130836.15,133451.6,131328.2,133179.55,131624.75,,129403.8462,132141.4706,132089.25,132380.5,132091.25,128296.25,132857.5,132567.5,130475,,138746.1538,,130461.5385,125676.4706,129212.5,128712.5,127815,132700,138260,140300,134475,135925,138190,,,144000,135705.8824,136015,137700,138650,143535,,,132700,,147546.1538,,146615.3846,152647.0588,144550,139900,140765,142710,142190,142685,146430,150985,150100,140860,,131300,,,143900,,,142800,,143723.0769,,,,144000,145764.7059,147300,147525,147725,149350,,143692.3077,140323.5294,,,136000,,159076.9231,,,,,149510,154950,161035,,,,158000,149705.8824,148065,150835,157265,,145007.6923,,145230.7692,,,,,,149000,,151307.6923,,,,,,,,,,,,,,,,,,,,,,,129900,,,,139900,,,,,,140000,140000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122000,129588.2353,134672.5,133145.25,,,,,,,,,,145000,,,,,,,,,,,,140000,140058.8235,137785,143390,148790,,,,,
19609,Newell,Charlotte,NC,Charlotte,Mecklenburg,1987,103000,108588.2353,,118269.2308,118823.5294,,113000,,,,,,,,,,,,,107000,105823.5294,,,130000,,,106000,114529.4118,118075,122575,125250,,,115000,116764.7059,117550,120000,119150,124175,123950,125125,123400,124850,,,,125500,128147.0588,134825,129100,125825,136825,131250,123750,123475,130325,131375,,113730.7692,118411.7647,115100,,,,,,,,,,,,,,,,,,,,,,,,113000,,116076.9231,107000,109550,,,,,,,111000,107470.5882,110400,,118615.3846,117058.8235,120750,131000,,,,,113500,119382.3529,147750,,134615.3846,122794.1176,123925,125200,125350,127650,,122307.6923,,182950,,,121200,125225,128475,129650,128650,,123384.6154,123176.4706,125950,127075,125475,126775,127425,124475,121475,,,,,,,,119000,,,,,,,,,,,,,,126000,,,171000,175705.8824,,,,,,,172000,,,,,,,,,,,,,,122000,,,,,,,,,,,,,,,,,,,,,,,110000,,,,,,,,,,158500,,,110000,,,,,,,,,,,,,126000,,,,,,160500
416053,Sweetwater,Columbus,OH,Columbus,Franklin,1988,,,97500,,84739.2308,,,91000,84500,80471,77769.45,83058.55,,81028,88876.4706,98655,106125,96540,87050,95635,103740,,,,,116500,109735.2941,99225,101100,111445,112330,122375,,229975,,,100015,95560,112025,117275,100520,104580,103245,104195,102035,,100461.5385,95176.4706,110880,102145,96700,92490,101135,98700,91220,91005,89890,,88769.2308,104235.2941,111015,121450,116035,116950,121665,118435,129900,136305,131890,139100,148005,153865,133335,130450,116300,123730,111020,102535,102480,127285,122415,138960,147420,150925,137130,117650,119440,108660,112850,118980,111825,100745,101865,105285,103580,113970,111065,118785,111550,120100,114450,120900,117015,,109015.3846,127411.7647,123000,123315,118850,117360,126825,135525,128275,122055,115595,119650,125515,,,141900,130194.1176,133485,137050,132670,127955,127925,,137615.3846,,,148500,140558.8235,,139230.7692,121382.3529,118375,112850,118850,,,,,,,,131400,127694.1176,136495,133365,121850,132150,,,,,,147500,,126346.1538,135888.2353,133640,124970,124585,130100,,,,103000,116235.2941,,134730.7692,,,,,,,,,,,,146900,,,,138300,,,,,,,,105000,,116538.4615,,,,,,,,132600,,137292.3077,128876.4706,125955,,124976.9231,,,,,,135000,113235.2941,128700,127855,142620,132175,,,,,,,134900,139664.7059,142285,149100,,131250,,155923.0769,147229.4118,,,
275240,Roosevelt Park,Grand Rapids,MI,Grand Rapids,Kent,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46500,47323.5294,,,,,,,,,,,53000,,,,,,,,,,,,,,46000,,,,,,,,,,,64000,58705.8824,,,,,,,,49900,,,72200,,,67000,,74000,77217.6471,,,,,,,,,,83000,,82230.7692,,75846.1538,,,,67500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416392,Olde Sawmill,Columbus,OH,Columbus,Franklin,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,154000,158117.6471,,160230.7692,,,,,,,,,,138000,,,,,,,,,,,,,,,,,,,,,,,,,177500,,,,,,,185000,,,185200,,,,,,,,,,,,,192700,,,,,,,,,,,202100,,,,,,,,,,,,175500,,,,,,,,,,,,,218900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417103,College Downs,Charlotte,NC,Charlotte,Mecklenburg,1991,,,53000,54176.4706,,,,,,,,,,,,,,,,,,,,,,,,61500,,,,,,,,,,,136000,,,,58076.9231,,77461.5385,,,,,62000,65235.2941,,,,,,,,,,,,109000,,74100,72750,,,,,,,,57000,,,,,,,,,,,,,,,72000,,,,,,,85000,,,,94500,90382.3529,,60192.3077,,,,,85000,,71538.4615,,65192.3077,,,,,52500,,59423.0769,,,68000,71529.4118,63100,58000,,,72500,66617.6471,,80192.3077,,70500,80705.8824,73250,69200,69900,,,53500,66147.0588,,64615.3846,,,,,56000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415951,Central Clintonville,Columbus,OH,Columbus,Franklin,1992,,,,,,,,,,,137900,124723.5294,123610,126075,129250,135000,130950,128665,134500,,140076.9231,,,136900,135429.4118,,136784.6154,144205.8824,,145900,,158846.1538,159764.7059,,153653.8462,,,147800,142505.8824,151750,148520,148950,153465,,,,,,,179900,179370.5882,176135,173400,,172769.2308,161823.5294,,,,,165000,,174230.7692,175823.5294,172800,,,,170000,,,,,152000,,196100,204600,201265,194560,196950,204150,,,,,207400,208870.5882,203325,203110,206875,202100,,,,,,226000,214823.5294,215850,211200,199750,,,,,199000,,,212000,209647.0588,204600,204200,,,,,,,,,,247000,231117.6471,,217692.3077,221705.8824,226250,,,,,,,,218000,225000,229415,220360,,,,,,,,218500,215852.9412,221675,,,,,,,,,,,,223000,223588.2353,,,,,,,,,181500,192323.5294,,,,,,,,,,,,,,199300,,,,,,,,,,,,,,,,,,,,263800,239211.7647,232520,,,,,,,,,,,,,,,,,,,,,,,,281500,,,,,,,,,
274229,Lake Frendrica,Orlando,FL,Orlando,Orange,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49000,,,,,,,,,58000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105300,94535.2941,91195,,,,,,,,,,,,133000,131235.2941,,,160000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273048,Broadmoor,New Orleans,LA,New Orleans,Orleans,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,,,,,,,,,97200,102376.4706,96680,99900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274010,Highlands,Lincoln,NE,Lincoln,Lancaster,1995,,,,109000,,,,,,,,,,,104000,,,,,,,,,109000,118411.7647,117100,123650,121600,113300,116950,,,,118000,,114923.0769,122823.5294,119250,118250,131400,,,,140000,,,131000,136294.1176,131150,126250,123800,121850,125100,123150,,,126000,,138307.6923,,136615.3846,,133461.5385,130058.8235,139750,136200,130650,130950,138650,,,,,,,139000,134294.1176,126200,135300,,,,,,,,140000,150084.1176,,,,,,,,,,155000,147352.9412,,,,,,,,,,,,156000,,,,,,137900,132664.7059,,135923.0769,,138000,153294.1176,,139384.6154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000,138823.5294,,,,,,130000,,142307.6923,138764.7059,,,,,,,,,,,133000,,,,,,,,,,,,,,153000,150647.0588,,,,,,,,,136000,147176.4706,,,,,,,,,,,154000,,,154000,,,,,,,,140000,150000,154450,,170846.1538,163823.5294,,,,,,
