ENTITY_CD,ENTITY_NAME,YEAR,SUBGROUP_NAME,NUM_TESTED,LEVEL1_COUNT,LEVEL1_%TESTED,LEVEL2_COUNT,LEVEL2_%TESTED,LEVEL3_COUNT,LEVEL3_%TESTED,LEVEL4_COUNT,LEVEL4_%TESTED,TOTAL_SCALE_SCORES,MEAN_SCORE
000019000000,GREENE County,2013,All Students,444,232,52,120,27,71,16,21,05,129521,292
000019000000,GREENE County,2013,All Students,449,160,36,167,37,84,19,38,08,131770,293
000019000000,GREENE County,2013,All Students,457,176,39,172,38,91,20,18,04,135883,297
000019000000,GREENE County,2014,All Students,282,109,39,135,48,32,11,6,02,81236,288
000019000000,GREENE County,2014,All Students,343,122,36,125,36,82,24,14,04,102571,299
000019000000,GREENE County,2014,All Students,350,118,34,138,39,54,15,40,11,103056,294
000019000000,GREENE County,2014,All Students,369,128,35,140,38,76,21,25,07,108111,293
000019000000,GREENE County,2014,All Students,387,180,47,105,27,72,19,30,08,114083,295
000019000000,GREENE County,2014,All Students,397,124,31,125,31,109,27,39,10,118376,298
000020000000,HAMILTON County,2013,All Students,31,14,45,12,39,4,13,1,03,8961,289
000020000000,HAMILTON County,2013,All Students,33,17,52,11,33,5,15,0,00,9666,293
000020000000,HAMILTON County,2013,All Students,36,5,14,19,53,10,28,2,06,11125,309
000020000000,HAMILTON County,2013,All Students,39,8,21,13,33,13,33,5,13,11959,307
000020000000,HAMILTON County,2013,All Students,43,11,26,20,47,10,23,2,05,12884,300
000020000000,HAMILTON County,2013,All Students,51,13,25,24,47,10,20,4,08,15197,298
000020000000,HAMILTON County,2014,All Students,26,8,31,14,54,4,15,0,00,7703,296
000020000000,HAMILTON County,2014,All Students,35,10,29,12,34,12,34,1,03,10523,301
000020000000,HAMILTON County,2014,All Students,35,6,17,12,34,13,37,4,11,10809,309
000020000000,HAMILTON County,2014,All Students,40,14,35,15,38,10,25,1,03,12142,304
000020000000,HAMILTON County,2014,All Students,40,6,15,17,43,14,35,3,08,12342,309
000020000000,HAMILTON County,2014,All Students,42,6,14,10,24,16,38,10,24,13486,321
000021000000,HERKIMER County,2013,All Students,698,274,39,271,39,139,20,14,02,207363,297
000021000000,HERKIMER County,2013,All Students,714,257,36,256,36,147,21,54,08,210305,295
000021000000,HERKIMER County,2013,All Students,730,190,26,357,49,127,17,56,08,217140,297
000021000000,HERKIMER County,2013,All Students,737,244,33,301,41,144,20,48,07,216434,294
000021000000,HERKIMER County,2013,All Students,742,320,43,293,39,118,16,11,01,217572,293
000021000000,HERKIMER County,2013,All Students,754,289,38,381,51,77,10,7,01,218208,289
000021000000,HERKIMER County,2014,All Students,517,226,44,238,46,48,09,5,01,147425,285
000021000000,HERKIMER County,2014,All Students,624,171,27,292,47,117,19,44,07,184613,296
000021000000,HERKIMER County,2014,All Students,627,144,23,241,38,181,29,61,10,188776,301
000021000000,HERKIMER County,2014,All Students,641,261,41,232,36,123,19,25,04,190282,297
000021000000,HERKIMER County,2014,All Students,653,205,31,259,40,148,23,41,06,192475,295
000021000000,HERKIMER County,2014,All Students,692,231,33,238,34,163,24,60,09,208841,302
000022000000,JEFFERSON County,2013,All Students,1336,372,28,630,47,241,18,93,07,397357,297
000022000000,JEFFERSON County,2013,All Students,1343,405,30,516,38,322,24,100,07,398694,297
000022000000,JEFFERSON County,2013,All Students,1350,461,34,643,48,209,15,37,03,397394,294
000022000000,JEFFERSON County,2013,All Students,1379,625,45,518,38,202,15,34,02,404715,293
000022000000,JEFFERSON County,2013,All Students,1391,729,52,456,33,169,12,37,03,402766,290
000022000000,JEFFERSON County,2013,All Students,1437,488,34,565,39,273,19,111,08,424954,296
000022000000,JEFFERSON County,2014,All Students,1121,397,35,560,50,152,14,12,01,326765,291
000022000000,JEFFERSON County,2014,All Students,1253,309,25,560,45,246,20,138,11,377640,301
000022000000,JEFFERSON County,2014,All Students,1270,516,41,443,35,242,19,69,05,378782,298
000022000000,JEFFERSON County,2014,All Students,1282,495,39,417,33,280,22,90,07,384674,300
000022000000,JEFFERSON County,2014,All Students,1346,396,29,452,34,325,24,173,13,402685,299
000022000000,JEFFERSON County,2014,All Students,1349,343,25,443,33,388,29,175,13,408754,303
000023000000,LEWIS County,2013,All Students,296,83,28,118,40,72,24,23,08,88427,299
000023000000,LEWIS County,2013,All Students,303,75,25,153,50,58,19,17,06,91413,302
000023000000,LEWIS County,2013,All Students,316,99,31,116,37,75,24,26,08,93791,297
000023000000,LEWIS County,2013,All Students,317,78,25,154,49,59,19,26,08,94566,298
000023000000,LEWIS County,2013,All Students,327,127,39,138,42,53,16,9,03,96485,295
000023000000,LEWIS County,2013,All Students,335,150,45,119,36,58,17,8,02,98097,293
000023000000,LEWIS County,2014,All Students,287,59,21,102,36,86,30,40,14,88144,307
000023000000,LEWIS County,2014,All Students,300,65,22,110,37,82,27,43,14,91787,306
000023000000,LEWIS County,2014,All Students,310,94,30,145,47,59,19,12,04,92057,297
000023000000,LEWIS County,2014,All Students,310,96,31,122,39,79,25,13,04,94249,304
000023000000,LEWIS County,2014,All Students,313,103,33,97,31,82,26,31,10,94784,303
000023000000,LEWIS County,2014,All Students,333,99,30,152,46,57,17,25,08,98766,297
000024000000,LIVINGSTON County,2013,All Students,555,141,25,203,37,138,25,73,13,168140,303
000024000000,LIVINGSTON County,2013,All Students,568,150,26,209,37,132,23,77,14,172139,303
000024000000,LIVINGSTON County,2013,All Students,594,136,23,261,44,144,24,53,09,179366,302
000024000000,LIVINGSTON County,2013,All Students,627,234,37,210,33,133,21,50,08,189234,302
000024000000,LIVINGSTON County,2013,All Students,637,122,19,314,49,173,27,28,04,195061,306
000024000000,LIVINGSTON County,2013,All Students,640,181,28,264,41,159,25,36,06,195751,306
000024000000,LIVINGSTON County,2014,All Students,472,150,32,215,46,97,21,10,02,139509,296
000024000000,LIVINGSTON County,2014,All Students,554,154,28,167,30,151,27,82,15,170905,308
000024000000,LIVINGSTON County,2014,All Students,558,138,25,186,33,143,26,91,16,169770,304
000024000000,LIVINGSTON County,2014,All Students,596,139,23,163,27,178,30,116,19,183541,308
000024000000,LIVINGSTON County,2014,All Students,600,163,27,223,37,180,30,34,06,183709,306
000024000000,LIVINGSTON County,2014,All Students,616,123,20,252,41,151,25,90,15,189307,307
000025000000,MADISON County,2013,All Students,708,208,29,248,35,171,24,81,11,212461,300
000025000000,MADISON County,2013,All Students,725,268,37,236,33,183,25,38,05,218217,301
000025000000,MADISON County,2013,All Students,728,200,27,268,37,181,25,79,11,218923,301
000025000000,MADISON County,2013,All Students,759,215,28,331,44,145,19,68,09,226205,298
000025000000,MADISON County,2013,All Students,792,222,28,355,45,177,22,38,05,238081,301
000025000000,MADISON County,2013,All Students,806,262,33,311,39,196,24,37,05,244075,303
000025000000,MADISON County,2014,All Students,539,157,29,256,47,100,19,26,05,160531,298
000025000000,MADISON County,2014,All Students,629,135,21,205,33,174,28,115,18,194249,309
000025000000,MADISON County,2014,All Students,644,139,22,260,40,153,24,92,14,196537,305
000025000000,MADISON County,2014,All Students,657,176,27,197,30,192,29,92,14,203000,309
000025000000,MADISON County,2014,All Students,662,148,22,196,30,201,30,117,18,203086,307
000025000000,MADISON County,2014,All Students,663,202,30,240,36,177,27,44,07,202130,305
000026000000,MONROE County,2013,All Students,7809,2738,35,2479,32,1594,20,998,13,2309752,296
000026000000,MONROE County,2013,All Students,8147,3552,44,2164,27,1709,21,722,09,2415443,296
000026000000,MONROE County,2013,All Students,8189,2858,35,2521,31,1851,23,959,12,2417710,295
000026000000,MONROE County,2013,All Students,8278,2533,31,3125,38,1538,19,1082,13,2475384,299
000026000000,MONROE County,2013,All Students,8284,2729,33,2957,36,1929,23,669,08,2469353,298
000026000000,MONROE County,2013,All Students,8444,3095,37,2777,33,1849,22,723,09,2534719,300
000026000000,MONROE County,2014,All Students,6041,2567,42,2444,40,940,16,90,01,1727380,286
000026000000,MONROE County,2014,All Students,7729,2257,29,2157,28,1868,24,1447,19,2340725,303
000026000000,MONROE County,2014,All Students,7734,2304,30,2016,26,1958,25,1456,19,2342996,303
000026000000,MONROE County,2014,All Students,7876,2770,35,2465,31,1856,24,785,10,2378378,302
000026000000,MONROE County,2014,All Students,7930,2290,29,2654,33,1444,18,1542,19,2400273,303
000026000000,MONROE County,2014,All Students,8045,2736,34,2079,26,1923,24,1307,16,2454128,305
000027000000,MONTGOMERY County,2013,All Students,520,296,57,150,29,65,13,9,02,148032,285
000027000000,MONTGOMERY County,2013,All Students,546,224,41,201,37,104,19,17,03,161093,295
000027000000,MONTGOMERY County,2013,All Students,550,252,46,184,33,74,13,40,07,158440,288
000027000000,MONTGOMERY County,2013,All Students,556,241,43,228,41,72,13,15,03,159776,287
000027000000,MONTGOMERY County,2013,All Students,570,228,40,197,35,112,20,33,06,165112,290
000027000000,MONTGOMERY County,2013,All Students,573,231,40,254,44,68,12,20,03,163835,286
000027000000,MONTGOMERY County,2014,All Students,466,193,41,197,42,66,14,10,02,134859,289
000027000000,MONTGOMERY County,2014,All Students,521,219,42,192,37,73,14,37,07,150297,288
000027000000,MONTGOMERY County,2014,All Students,556,194,35,187,34,108,19,67,12,163941,295
000027000000,MONTGOMERY County,2014,All Students,565,272,48,178,32,80,14,35,06,164689,291
000027000000,MONTGOMERY County,2014,All Students,575,217,38,162,28,141,25,55,10,168362,293
000027000000,MONTGOMERY County,2014,All Students,583,266,46,207,36,93,16,17,03,170350,292
000028000000,NASSAU County,2013,All Students,14737,2700,18,5075,34,4305,29,2657,18,4579880,311
000028000000,NASSAU County,2013,All Students,14878,2627,18,5670,38,3637,24,2944,20,4633615,311
000028000000,NASSAU County,2013,All Students,15007,2796,19,5027,33,4390,29,2794,19,4654920,310
000028000000,NASSAU County,2013,All Students,15040,3923,26,4847,32,4191,28,2079,14,4680248,311
000028000000,NASSAU County,2013,All Students,15304,2939,19,6849,45,4172,27,1344,09,4732152,309
000028000000,NASSAU County,2013,All Students,15682,4034,26,5445,35,4378,28,1825,12,4864080,310
000028000000,NASSAU County,2014,All Students,7245,2231,31,3327,46,1496,21,191,03,2147573,296
000028000000,NASSAU County,2014,All Students,12851,3143,24,4079,32,3839,30,1790,14,4016580,313
000028000000,NASSAU County,2014,All Students,13449,2230,17,3771,28,4363,32,3085,23,4232139,315
000028000000,NASSAU County,2014,All Students,13586,2113,16,4087,30,3402,25,3984,29,4314345,318
000028000000,NASSAU County,2014,All Students,13899,2785,20,3792,27,4235,30,3087,22,4423630,318
000028000000,NASSAU County,2014,All Students,13940,2192,16,4034,29,4227,30,3487,25,4407138,316
000031000000,NEW YORK County,2013,All Students,9460,3157,33,3450,36,1803,19,1050,11,2845087,301
000031000000,NEW YORK County,2013,All Students,9824,2880,29,3652,37,1673,17,1619,16,2967005,302
000031000000,NEW YORK County,2013,All Students,9875,3938,40,2486,25,2062,21,1389,14,2991591,303
000031000000,NEW YORK County,2013,All Students,9962,2784,28,2949,30,2247,23,1982,20,3040815,305
000031000000,NEW YORK County,2013,All Students,9981,4114,41,2990,30,1764,18,1113,11,2993659,300
000031000000,NEW YORK County,2013,All Students,10423,2831,27,3216,31,2374,23,2002,19,3190436,306
000031000000,NEW YORK County,2014,All Students,8613,3053,35,3192,37,1644,19,724,08,2564579,298
000031000000,NEW YORK County,2014,All Students,9654,3281,34,2978,31,2062,21,1333,14,2953861,306
000031000000,NEW YORK County,2014,All Students,9924,3045,31,2439,25,2309,23,2131,21,3088020,311
000031000000,NEW YORK County,2014,All Students,9956,2746,28,3132,31,1800,18,2278,23,3052565,307
000031000000,NEW YORK County,2014,All Students,10018,2440,24,2623,26,2241,22,2714,27,3123503,312
000031000000,NEW YORK County,2014,All Students,10435,2531,24,2810,27,2695,26,2399,23,3231487,310
000032000000,BRONX County,2013,All Students,16154,9554,59,4637,29,1623,10,340,02,4574321,283
000032000000,BRONX County,2013,All Students,16180,8194,51,5860,36,1715,11,411,03,4592526,284
000032000000,BRONX County,2013,All Students,16230,9031,56,4442,27,2204,14,553,03,4660837,287
000032000000,BRONX County,2013,All Students,16328,7413,45,6327,39,1753,11,835,05,4657494,285
000032000000,BRONX County,2013,All Students,16563,6902,42,6103,37,2608,16,950,06,4768105,288
000032000000,BRONX County,2013,All Students,17357,7360,42,6279,36,2674,15,1044,06,5015546,289
000032000000,BRONX County,2014,All Students,14706,7609,52,5166,35,1541,10,390,03,4146581,282
000032000000,BRONX County,2014,All Students,16028,7204,45,5680,35,1940,12,1204,08,4587609,286
000032000000,BRONX County,2014,All Students,16160,8810,55,4950,31,1938,12,462,03,4642650,287
000032000000,BRONX County,2014,All Students,16480,7406,45,5139,31,2827,17,1108,07,4850997,294
000032000000,BRONX County,2014,All Students,16876,6620,39,5644,33,2972,18,1640,10,4923538,292
000032000000,BRONX County,2014,All Students,17925,6987,39,6241,35,3342,19,1355,08,5223140,291
000033000000,KINGS County,2013,All Students,22300,8091,36,8238,37,4050,18,1921,09,6636796,298
000033000000,KINGS County,2013,All Students,22472,7375,33,8532,38,3558,16,3007,13,6702583,298
000033000000,KINGS County,2013,All Students,22690,10100,45,6897,30,3701,16,1992,09,6728628,297
000033000000,KINGS County,2013,All Students,22883,9257,40,6881,30,4615,20,2130,09,6867294,300
000033000000,KINGS County,2013,All Students,22962,6931,30,7846,34,5096,22,3089,13,6884109,300
000033000000,KINGS County,2013,All Students,24227,7542,31,8548,35,5141,21,2996,12,7259282,300
000033000000,KINGS County,2014,All Students,19441,7469,38,7156,37,3207,16,1609,08,5745230,296
000033000000,KINGS County,2014,All Students,22068,8604,39,6813,31,4304,20,2347,11,6648166,301
000033000000,KINGS County,2014,All Students,22545,6945,31,7896,35,3881,17,3823,17,6791548,301
000033000000,KINGS County,2014,All Students,22766,7372,32,6429,28,5313,23,3652,16,6997141,307
000033000000,KINGS County,2014,All Students,23378,6707,29,7206,31,5077,22,4388,19,7106552,304
000033000000,KINGS County,2014,All Students,24362,6987,29,7545,31,6024,25,3806,16,7380903,303
000034000000,QUEENS County,2013,All Students,20087,5520,27,7812,39,4247,21,2508,12,6141507,306
000034000000,QUEENS County,2013,All Students,20454,5036,25,7930,39,3774,18,3714,18,6259127,306
000034000000,QUEENS County,2013,All Students,20633,7119,35,6732,33,4447,22,2335,11,6286389,305
000034000000,QUEENS County,2013,All Students,20711,7111,34,6050,29,4765,23,2785,13,6344927,306
000034000000,QUEENS County,2013,All Students,21092,5005,24,7072,34,5245,25,3770,18,6466650,307
000034000000,QUEENS County,2013,All Students,21684,5481,25,7501,35,5148,24,3554,16,6626003,306
000034000000,QUEENS County,2014,All Students,16664,5072,30,6797,41,3348,20,1447,09,5017410,301
000034000000,QUEENS County,2014,All Students,20487,5005,24,6790,33,4001,20,4691,23,6327068,309
000034000000,QUEENS County,2014,All Students,20488,6273,31,6475,32,5004,24,2736,13,6318590,308
000034000000,QUEENS County,2014,All Students,21110,5380,25,5934,28,5440,26,4356,21,6637170,314
000034000000,QUEENS County,2014,All Students,21284,4687,22,6383,30,5163,24,5051,24,6628991,311
000034000000,QUEENS County,2014,All Students,21801,5052,23,6786,31,6041,28,3922,18,6714222,308
000035000000,RICHMOND County,2013,All Students,4314,1261,29,1699,39,764,18,590,14,1295478,300
000035000000,RICHMOND County,2013,All Students,4374,1264,29,1859,43,909,21,342,08,1319200,302
000035000000,RICHMOND County,2013,All Students,4477,1605,36,1603,36,955,21,314,07,1346980,301
000035000000,RICHMOND County,2013,All Students,4615,1589,34,1492,32,1083,23,451,10,1402020,304
000035000000,RICHMOND County,2013,All Students,4679,1239,26,1703,36,1101,24,636,14,1418647,303
000035000000,RICHMOND County,2013,All Students,4722,1179,25,1617,34,1216,26,710,15,1436801,304
000035000000,RICHMOND County,2014,All Students,3979,1202,30,1643,41,882,22,252,06,1193482,300
000035000000,RICHMOND County,2014,All Students,4312,1367,32,1406,33,1016,24,523,12,1321636,307
000035000000,RICHMOND County,2014,All Students,4522,1160,26,1589,35,976,22,797,18,1378960,305
000035000000,RICHMOND County,2014,All Students,4596,1106,24,1501,33,1167,25,822,18,1410263,307
000035000000,RICHMOND County,2014,All Students,4602,1189,26,1432,31,1239,27,742,16,1405025,305
000035000000,RICHMOND County,2014,All Students,4743,1324,28,1409,30,1253,26,757,16,1468987,310
